,nama,harga,deskripsi,detail,link gambar,link
139,Teknik Mengelola Produk Dan Merek,"Rp.45,000 ","
          ""“Mengembangkan produk dan merek merupakan tugas yang tidak mudah dilakukan oleh seorang pemasar. Begitu banyak produk dan merek mengalami kegagalan, bahkan sebelum mencapai penetrasi pasar yang diharapkan. Oleh karenanya memahami prinsip-prinsip keduanya dengan baik sangatlah diperlukan. Buku ini membantu para pemasar agar memiliki dasar-dasar yang tepat dalam pengembangan produk dan merek. Dikemas dalam lima prinsip yang sederhana, buku ini membuat para pembaca dapat mencerna setiap langkah dengan baik. Selamat menikmati kesuksesan lewat buku ini!”
—PJ. Rahmat Susanta
Pengamat Marketing dan Pemimpin Redaksi Majalah Marketing

“Buku yang tidak hanya memberikan konsep tetapi juga aplikasi nyata pada produk-produk FMCG. Buku ini menarik dan saya yakin sangat berguna bagi para mahasiswa dan brand/ marketing manager.”
—Dian Sunardi Munaf
Director CGV blitz Cinema

“Buku ini mengarahkan para pelaku bisnis dibidang FMCG untuk selalu berinovasi sehingga memiliki produk dengan brand equity yang tinggi.”
—dr. Gracecielia, MKK
Professional Marketing - Lifebuoy (PT. Unilever)

“Sebuah buku yang menyajikan pendekatan proaktif untuk produk dan merek agar menguasai benak pelanggan dan pasar serta mengarahkan kita untuk memiliki produk inovatif dengan brand equity yang lebih tinggi.”
—Myrna Lavinia Utomo
Executive Assistant - McKinsey & Company""
        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n buku novel\n gramedia\nnovel\n\n'}",https://www.solusibuku.com/image/c/data/produk/obral/Slide052-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/teknik-mengelola-produk-dan-merek.html
140,Quantity Surveying   Pengantar Manajemen Biaya,"Rp.41,500 ","
          Dalam pengerjaan sebuah proyek konstruksi, sebelum bangunan konstruksi dikerjakan, pemilik proyek dan kontraktor akan menetapkan nilai pekerjaan tersebut, yang ditentukan melalui estimasi perkiraan biaya pengerjaan. Di sini ketelitian dan ketepatan perhitungan volume dan biaya pekerjaan menjadi sangat penting.

Pengetahuan mengenai cara dan prinsip estimasi kuantitas dan biaya perlu dikuasai oleh pelaku konstruksi, baik pemilik proyek maupun kontraktor, terutama para ahli yang berprofesi sebagai quantity surveyor. Selain memiliki pengetahuan dan keterampilan mengukur serta menghitung biaya konstruksi, mereka juga perlu memahami pengelolaan biaya konstruksi secara lebih luas dan menyeluruh.

Buku ini dapat menjadi rujukan bagi para akademisi yang mempelajari manajemen rekayasa konstruksi, para pelaku konstruksi, baik dari pihak pemilik proyek maupun kontraktor, dan terutama quantity surveyor. Yang dibahas di sini antara lain perkembangan profesi quantity surveyor, prinsip dasar dalam quantity surveying, dan aspek-aspek terkait biaya konstruksi, seperti proses tender, administrasi kontrak, manajemen biaya, rekayasa nilai, whole life costing, dan perhitungan akhir.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n buku novel\n gramedia\nnovel\n\n'}",https://www.solusibuku.com/image/c/data/produk/obral/Slide053-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/quantity-surveying-pengantar-manajemen-biaya.html
141,Bisnis Undercover,"Rp.24,900 ","
          “Pusing... pusing... pusing kalau belajar sama Sensei. Dari Cuma ngurus 3 KPP (Kantor Pelayanan Pajak), Alhamdulillah tahun depan 9 kontrak KPP sudah di tangan. Amazing... 300% keniakannya! Itu semua efek aplikasi ilmu Bisnis Undercoer dari Sensei Arigatou Sensei.
-M. Edward Tj, CEO Indiarase, KPP Courier Specialist

“Sebagai pembisnis startup, saya cenderung menyikapi sesuatu cesara sporadis, tidak punya pola, tidak punya sistem, dan lain sebagainya sehingga menghambat kemajuan bisnis. Selama proses coaching 4 bulan yang saya jalankan, alhamdulilah bisnis saya telah mengalami growth lebih dari 100%. Terima kasih sensei telah membantu saya selama ini”
-Dhita, CEO CV Goldfish Indonesia        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n buku novel\n gramedia\nnovel\n\n'}",https://www.solusibuku.com/image/c/data/produk/obral/Slide054-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/bisnis-undercover.html
142,Akuntansi Aset  Liabilitas  & Ekuitas,"Rp.40,000 ","
          Dapatkan buku bestseller ini dengan harga promo terbaik hanya di solusibuku.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n buku novel\n gramedia\nnovel\n\n'}",https://www.solusibuku.com/image/c/data/produk/obral/Slide055-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/akuntansi-aset-liabilitas-ekuitas.html
143,Kamus Saku Italia Indonesia   Indonesia Italia,"Rp.47,500 ","
          Italia terkenal sebagai negeri yang indah dengan lanskap yang menakjubkan, seni arsitektur yang elok, kekayaan kuliner yang begitu populer (pizza, spaghettti, cannellone, tiramisu, cappuccino, dsb), dan bahkan atlet-atlet (pesepak bola, pembalap F-1 dan MotoGP, dsb) yang andal. Keingintahuan masyarakat Indonesia terhadap Italia mendorong makin banyaknya orang Indonesia berkunjung ke negeri itu dan bertambahnya minat untuk mempelajari bahasa tersebut.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n buku novel\n gramedia\nnovel\n\n'}",https://www.solusibuku.com/image/c/data/produk/obral/Slide056-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/kamus-saku-italiaindonesia-indonesiaitalia.html
144,Every Moment Counts,"Rp.33,900 ","
          Ramadan adalah bulan yang selalu dinantikan oleh umat Muslim. Sebagai wujud syukur, selain menjalankan ibadah puasa, setiap orang berlomba-lomba menjalankan amal ibadah karena di bulan tersebut turun berkah dan rahmat Allah kepada seluruh umat manusia. Every Moment Counts adalah kumpulan kisah syukur yang ditulis oleh Muhammad Assad dan para penulis Storial.co yang bertujuan untuk selalu mengingatkan kita bahwa kasih sayangNya begitu besar dalam setiap momen kehidupan.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\n self improvement\nbuku pengembangan diri\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide097-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/every-moment-counts.html
145,How To Be Successful By Being Yourself  Teknik Sederhana,"Rp.32,500 ","
          How to be Successful by Being Yourself: Teknik sederhana, teruji, & efektif untuk menjadi diri sendiri & menjalani hidup yang sukses & bermakna        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\n self improvement\nbuku pengembangan diri\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide098-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/how-to-be-successful-by-being-yourself-teknik-sederhan.html
146,Pemulihan Jiwa 3   Cd,"Rp.34,000 ","
          Bukan Aku Kalau Tak Bisa Sabar ?Orang bijak bukannya tak pernah salah. Dia bisa salah, tapi lebih banyak memperbaiki daripada menyesali.? Dengan lebih dari 1.000.000 follower di akun @pemulihanjiwa, Dedy Susanto benar-benar seperti penjelmaan seorang healer bagi jiwa-jiwa yang terluka dan sulit pulih. Tips dan langkah terapinya yang to the point membuktikan bahwa dia bukan motivator yang jaim, suka menggunakan penjelasan ribet, atau sok cool saat menemani orang yang sedang ditimpa masalah, entah ditipu, difitnah, dikecewakan, merasa hampa, gagal dalam pekerjaan, salah dipahami, sampai sulit mendapat jodoh dan menurunkan berat badan. Dedy dengan berani mengetuk jiwa agar mereka yang terpuruk oleh badai kehidupan segera bangkit, sebab hidup bahagia dan sukses ada di depan mata. Melanjutkan kesuksesan dua seri sebelumnya, Pemulihan Jiwa 3 secara detail menghadirkan satu demi satu dari berbagai terapi yang pernah dilakukan Dedy Susanto kepada kliennya, baik untuk masalah yang bersifat kejiwaan        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\n self improvement\nbuku pengembangan diri\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide099-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/pemulihan-jiwa-3-cd.html
147,Minder… Done That  Its Ok Nggak Pede,"Rp.37,500 ","
          Minder bukanlah penyakit terminal ataupun karakter diri. Minder adalah suatu kondisi yang bisa diubah! Kami berempat pun sempat bergelut dengan rasa minder. Dahulu kami pernah gagu, menangis, atau melakukan kesalahan yang kian mengikis rasa percaya diri. Siapa sangka kini Aline bisa beraksi di fashion show, Intan menjadi narasumber, Nadia memandu acara live, dan Rahmah memberikan kelas public speaking.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\n self improvement\nbuku pengembangan diri\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide100-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/minder-done-that-its-ok-nggak-pede.html
148,Goresan Anak Senja,"Rp.27,400 ","
          Sebentar lagi Gonzaga mencapai usianya yang ke-30. Usia yang seharusnya sebuah manusia atau lembaga sudah memiliki karakter dan ciri khas. Usia dimana ia sudah memberikan sumbangan nyata bagi lingkungan dan bangsa dimana ia berdiri.Kolose Gonzaga memiliki fokus perhatian pada 3 arah programatik, yaitu: Kemiskinan, Kerusakan Lingkungan, dan fundamentalisme agama.Atas dasar tiga latar belakang tersebut, Kolose Gonzaga ingin ikut ambil bagian dalam perjuangan membangun kembali semangat kebangsaan dan nasionalisme bangsa Indonesia.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\n self improvement\nbuku pengembangan diri\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide101-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/goresan-anak-senja.html
149,Dear  Mantan Tersayang,"Rp.35,000 ","
          Dear, Mantan Tersayang… Hei, kamu. Iya kamu yang sedang sibuk saya bicarakan dari kemarin. Apa kabar dunia? Dunia saya runtuh, lho, saat tahu kamu selingkuh. Perselingkuhan kalian membuat saya rugi: - 1588 hari bersamamu. Ini jumlah hari saya bersamamu, dari saat pertama bertemu sampai saat saya pergi dari rumah. - 216 weekend bersama anak-anakmu. Ini kurang lebih jumlah weekend plus hari libur yang kita berdua habiskan bersama anak-anakmu. - Sekian banyak amarah, kesedihan, frustasi, tangisan yang saya alami, serta yang kamu alami dan berusaha saya bantu tanggung. Kamu mau tahu akibatnya dan gimana saya move on dari kamu? Semua ada di buku ini!        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\n self improvement\nbuku pengembangan diri\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide102-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/dear-mantan-tersayang.html
150,Kartini Masa Kini,"Rp.35,000 ","
          Dapatkan buku promo ini hanya di solusibuku.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\n self improvement\nbuku pengembangan diri\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide103-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/kartini-masa-kini.html
151,Teng Hui  Kunci Kebahagiaan,"Rp.60,000 ","
          Keberhasilan Teng Hui dalam mencapai sukses bisnis di bidang perdagangan produk elektronika, perminyakan, dan properti membawanya pada perenungan tentang jalan perjuangan yang telah ia lalui. Dalam perjuangan itu, Teng Hui menemukan banyak nilai kehidupan yang penting untuk dibagikan pada khalayak. Bukan tentang strategi mencapai sukses, tapi bagaimana perjuangan itu bisa dilalui dengan perasaan bahagia. Menurut Teng Hui, saat ini begitu banyak orang terobsesi menjadi sukses dengan mengorbankan kebahagiaan hidup yang seharusnya dimiliki. Ambisi menjadi sukses sering kali menghanguskan nilai-nilai bersahaja yang memiliki kekuatan ampuh agar manusia tetap bisa nyaman dan tenteram menjalani hidup. ""Kebahagiaan adalah kesuksesan terbesar. semua orang berhak tersenyum bahagia."" Buku ini bukan tentang kisah hidup, melainkan nilai hidup. Ditulis dengan lugas dan memikat oleh penulis biografi ternama, Alberthiene Endah.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\n self improvement\nbuku pengembangan diri\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide104-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/teng-hui-kunci-kebahagiaan.html
152,Warisan Perempuan,"Rp.30,000 ","
          Buku ini didedikasikan bagi perempuan Indonesia, agar semakin indah dan menawan. Berisi catatan kecil, puisi dan kata mutiara, serta pemikiran 30 perempuan Indonesia mengenai kenangan, harapan, dan nilai yang dipercaya. Disajikan dengan penuh kehangatan, seperti layaknya meminum secangkir teh hangat di sore hari.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\n self improvement\nbuku pengembangan diri\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide105-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/warisan-perempuan.html
153,Its Not About The Shark   Terobosan Baru,"Rp.38,000 ","
          Buku ini membantu mengubah kehidupan kita sehari-hari, kehidupan kita di tempat kerja, dan kehidupan kita dalam keluarga melalui prinsip sederhana: Jika Anda berfokus pada masalah Anda, Anda tidak akan menemukan jawabannya. Jika Anda memulai dengan berpikir tentang solusi, Anda tidak perlu mencemaskan masalah Anda lagi.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\n self improvement\nbuku pengembangan diri\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide106-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/its-not-about-the-shark-terobosan-baru-dalam-penyele.html
154,Listen Like A Dog   Menjadi Pendengar Yang Baik,"Rp.31,900 ","
          Listen Like a Dog menawarkan sudut pandang baru untuk meraih kesuksesan dalam hubungan pribadi dan profesional. Jeff Lazarus memberikan Anda seperangkat alat untuk berhenti membatasi diri sendiri dan merasakan mukjizat yang akan Anda dapat saat mencontoh sikap teman baik manusia ini. Saran-saran berani dan bijak yang ia berikan akan mengizinkan Anda untuk menjadi ahli komunikasi di hampir semua situasi. Ambil petunjuk yang ditinggalkan oleh anjing Anda dan nikmati hasilnya.” —Jack Canfield, co-creator dari seri Chicken Soup for the Soul        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\n self improvement\nbuku pengembangan diri\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide107-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/listen-like-a-dog-menjadi-pendengar-yang-baik.html
155,Welcome Rich Agent  Goodbye Poor Agent  Special Edition ,"Rp.39,400 ","
          Buku ini benar-benar membuat Anda tahu siapa agen itu dan bagaimana cara Anda mengelola diri sehingga bisa menguatkan Anda secara mental sebagai agen. Inilah bekal utama Anda menjadi agen kaya!        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\n self improvement\nbuku pengembangan diri\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide108-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/welcome-rich-agent-goodbye-poor-agent-special-edition.html
156,The Naked Ceo  Hidup Hebat Itu Tidak Sulit ,"Rp.44,000 ","
          “Buku Alex Malley sama sekali tidak penuh teori sebagaimana sebagian besar buku sejenis. Ini adalah hasil dari kehidupan yang dijalani secara penuh. The Naked CEO mengungkap pengalaman dunia nyata. Belajarlah dari buku ini dan Anda akan bisa melangkah dengan gagah.” —Sir Michael Parkinson, CBE        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\n self improvement\nbuku pengembangan diri\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide109-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/the-naked-ceo-hidup-hebat-itu-tidak-sulit.html
157,Merry Riana   Campus Ambassadors,"Rp.54,000 ","
          Dari lima titik berbeda di wilayah Jakarta, lima anak muda yang mencoba mencari passion mereka diseret takdir—seperti pasir besi yang tertarik ke arah magnet—ke satu ajang: Merry Riana Campus Ambassadors, yang diselenggarakan secara GRATIS oleh wanita sukses yang membuka gembok-gembok harapan mereka. Peserta yang terpilih akan menerima mentoring langsung dari seorang mentor bertangan dingin, Merry Riana, tanpa dipungut biaya apa pun—selama setahun.        ","{'Kategori': 'Pengembangan Diri', 'Penyunting': 'Tim Penyusun', 'Ketebalan': ' ', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Bahasa Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ' \n gramedia\n self improvement\nbuku pengembangan diri\n\n'}",https://www.solusibuku.com/image/c/data/produk/obralagi/Slide110-cr-500x500.jpeg,https://www.solusibuku.com/pengembangan-diri/merry-riana-campus-ambassadors.html
